time,x,y,z,yaw,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_speed,current_speed,mode,distance_to_target
24.256,-1.682690,-1.331404,1.850320,-0.246754,-1.682690,-1.331404,2.000000,-0.245082,0.200,0.171,SEEKING,9.577
24.288,-1.677221,-1.331737,1.850878,-0.246501,-1.677221,-1.331737,2.000000,-0.244770,0.200,0.171,SEEKING,9.573
24.320,-1.671751,-1.332076,1.851436,-0.246234,-1.671751,-1.332076,2.000000,-0.244442,0.200,0.171,SEEKING,9.569
24.352,-1.666279,-1.332419,1.851996,-0.245955,-1.666279,-1.332419,2.000000,-0.244097,0.200,0.171,SEEKING,9.566
24.384,-1.660801,-1.332766,1.852559,-0.245662,-1.660801,-1.332766,2.000000,-0.243736,0.200,0.172,SEEKING,9.562
24.416,-1.655316,-1.333119,1.853126,-0.245355,-1.655316,-1.333119,2.000000,-0.243357,0.200,0.172,SEEKING,9.558
24.448,-1.649823,-1.333477,1.853698,-0.245035,-1.649823,-1.333477,2.000000,-0.242961,0.200,0.172,SEEKING,9.555
24.480,-1.644320,-1.333840,1.854277,-0.244701,-1.644320,-1.333840,2.000000,-0.242547,0.200,0.172,SEEKING,9.551
24.512,-1.638805,-1.334208,1.854863,-0.244353,-1.638805,-1.334208,2.000000,-0.242115,0.200,0.173,SEEKING,9.547
24.544,-1.633278,-1.334581,1.855455,-0.243991,-1.633278,-1.334581,2.000000,-0.241666,0.200,0.173,SEEKING,9.544
24.576,-1.627737,-1.334958,1.856056,-0.243613,-1.627737,-1.334958,2.000000,-0.241197,0.200,0.174,SEEKING,9.540
24.608,-1.622182,-1.335339,1.856664,-0.243220,-1.622182,-1.335339,2.000000,-0.240710,0.200,0.174,SEEKING,9.536
24.640,-1.616614,-1.335724,1.857280,-0.242811,-1.616614,-1.335724,2.000000,-0.240204,0.200,0.174,SEEKING,9.532
24.672,-1.611031,-1.336113,1.857902,-0.242386,-1.611031,-1.336113,2.000000,-0.239678,0.200,0.175,SEEKING,9.529
24.704,-1.605434,-1.336505,1.858531,-0.241944,-1.605434,-1.336505,2.000000,-0.239132,0.200,0.175,SEEKING,9.525
24.736,-1.599824,-1.336899,1.859166,-0.241486,-1.599824,-1.336899,2.000000,-0.238567,0.200,0.176,SEEKING,9.521
24.768,-1.594202,-1.337295,1.859804,-0.241010,-1.594202,-1.337295,2.000000,-0.237980,0.200,0.176,SEEKING,9.518
24.800,-1.588569,-1.337692,1.860446,-0.240516,-1.588569,-1.337692,2.000000,-0.237373,0.200,0.176,SEEKING,9.514
24.832,-1.582927,-1.338090,1.861090,-0.240005,-1.582927,-1.338090,2.000000,-0.236744,0.200,0.177,SEEKING,9.510
24.864,-1.577277,-1.338489,1.861734,-0.239475,-1.577277,-1.338489,2.000000,-0.236093,0.200,0.177,SEEKING,9.506
24.896,-1.571621,-1.338888,1.862377,-0.238927,-1.571621,-1.338888,2.000000,-0.235421,0.200,0.177,SEEKING,9.503
24.928,-1.565961,-1.339285,1.863017,-0.238360,-1.565961,-1.339285,2.000000,-0.234726,0.200,0.177,SEEKING,9.499
24.960,-1.560299,-1.339682,1.863653,-0.237775,-1.560299,-1.339682,2.000000,-0.234009,0.200,0.177,SEEKING,9.495
24.992,-1.554638,-1.340077,1.864284,-0.237170,-1.554638,-1.340077,2.000000,-0.233269,0.200,0.177,SEEKING,9.491
25.024,-1.548979,-1.340471,1.864908,-0.236546,-1.548979,-1.340471,2.000000,-0.232506,0.200,0.177,SEEKING,9.488
25.056,-1.543324,-1.340862,1.865524,-0.235901,-1.543324,-1.340862,2.000000,-0.231719,0.200,0.177,SEEKING,9.484
25.088,-1.537677,-1.341252,1.866130,-0.235237,-1.537677,-1.341252,2.000000,-0.230908,0.200,0.177,SEEKING,9.480
25.120,-1.532037,-1.341639,1.866726,-0.234552,-1.532037,-1.341639,2.000000,-0.230073,0.200,0.177,SEEKING,9.476
25.152,-1.526408,-1.342024,1.867312,-0.233845,-1.526408,-1.342024,2.000000,-0.229213,0.200,0.176,SEEKING,9.473
25.184,-1.520790,-1.342406,1.867886,-0.233117,-1.520790,-1.342406,2.000000,-0.228329,0.200,0.176,SEEKING,9.469
25.216,-1.515185,-1.342786,1.868448,-0.232366,-1.515185,-1.342786,2.000000,-0.227419,0.200,0.176,SEEKING,9.465
25.248,-1.509594,-1.343165,1.868998,-0.231592,-1.509594,-1.343165,2.000000,-0.226483,0.200,0.175,SEEKING,9.462
25.280,-1.504017,-1.343542,1.869535,-0.230795,-1.504017,-1.343542,2.000000,-0.225521,0.200,0.175,SEEKING,9.458
25.312,-1.498454,-1.343918,1.870061,-0.229974,-1.498454,-1.343918,2.000000,-0.224532,0.200,0.174,SEEKING,9.454
25.344,-1.492907,-1.344293,1.870576,-0.229128,-1.492907,-1.344293,2.000000,-0.223516,0.200,0.174,SEEKING,9.450
25.376,-1.487373,-1.344668,1.871080,-0.228257,-1.487373,-1.344668,2.000000,-0.222472,0.200,0.173,SEEKING,9.447
25.408,-1.481853,-1.345043,1.871573,-0.227361,-1.481853,-1.345043,2.000000,-0.221400,0.200,0.173,SEEKING,9.443
25.440,-1.476346,-1.345419,1.872058,-0.226439,-1.476346,-1.345419,2.000000,-0.220299,0.200,0.172,SEEKING,9.440
25.472,-1.470851,-1.345796,1.872535,-0.225490,-1.470851,-1.345796,2.000000,-0.219168,0.200,0.172,SEEKING,9.436
25.504,-1.465365,-1.346175,1.873005,-0.224515,-1.465365,-1.346175,2.000000,-0.218008,0.200,0.172,SEEKING,9.432
25.536,-1.459888,-1.346558,1.873469,-0.223514,-1.459888,-1.346558,2.000000,-0.216817,0.200,0.172,SEEKING,9.429
25.568,-1.454417,-1.346943,1.873929,-0.222486,-1.454417,-1.346943,2.000000,-0.215595,0.200,0.171,SEEKING,9.425
25.600,-1.448951,-1.347332,1.874387,-0.221432,-1.448951,-1.347332,2.000000,-0.214342,0.200,0.171,SEEKING,9.422
25.632,-1.443487,-1.347725,1.874843,-0.220350,-1.443487,-1.347725,2.000000,-0.213056,0.200,0.171,SEEKING,9.418
25.664,-1.438023,-1.348122,1.875300,-0.219242,-1.438023,-1.348122,2.000000,-0.211738,0.200,0.171,SEEKING,9.414
25.696,-1.432557,-1.348525,1.875759,-0.218106,-1.432557,-1.348525,2.000000,-0.210387,0.200,0.171,SEEKING,9.411
25.728,-1.427088,-1.348933,1.876221,-0.216944,-1.427088,-1.348933,2.000000,-0.209002,0.200,0.171,SEEKING,9.407
25.760,-1.421613,-1.349347,1.876687,-0.215754,-1.421613,-1.349347,2.000000,-0.207583,0.200,0.172,SEEKING,9.404
25.792,-1.416130,-1.349766,1.877159,-0.214536,-1.416130,-1.349766,2.000000,-0.206129,0.200,0.172,SEEKING,9.400
25.824,-1.410637,-1.350191,1.877637,-0.213290,-1.410637,-1.350191,2.000000,-0.204639,0.200,0.172,SEEKING,9.397
25.856,-1.405134,-1.350621,1.878123,-0.212016,-1.405134,-1.350621,2.000000,-0.203112,0.200,0.173,SEEKING,9.393
25.888,-1.399618,-1.351058,1.878617,-0.210715,-1.399618,-1.351058,2.000000,-0.201549,0.200,0.173,SEEKING,9.389
25.920,-1.394089,-1.351499,1.879119,-0.209389,-1.394089,-1.351499,2.000000,-0.199948,0.200,0.173,SEEKING,9.386
25.952,-1.388544,-1.351946,1.879629,-0.208039,-1.388544,-1.351946,2.000000,-0.198308,0.200,0.174,SEEKING,9.382
25.984,-1.382985,-1.352398,1.880148,-0.206664,-1.382985,-1.352398,2.000000,-0.196629,0.200,0.174,SEEKING,9.379
26.016,-1.377410,-1.352854,1.880674,-0.205264,-1.377410,-1.352854,2.000000,-0.194911,0.200,0.175,SEEKING,9.375
26.048,-1.371820,-1.353315,1.881208,-0.203840,-1.371820,-1.353315,2.000000,-0.193152,0.200,0.175,SEEKING,9.372
26.080,-1.366215,-1.353779,1.881748,-0.202391,-1.366215,-1.353779,2.000000,-0.191351,0.200,0.176,SEEKING,9.368
26.112,-1.360596,-1.354246,1.882293,-0.200916,-1.360596,-1.354246,2.000000,-0.189509,0.200,0.176,SEEKING,9.364
26.144,-1.354964,-1.354715,1.882842,-0.199414,-1.354964,-1.354715,2.000000,-0.187625,0.200,0.177,SEEKING,9.361
26.176,-1.349320,-1.355186,1.883394,-0.197883,-1.349320,-1.355186,2.000000,-0.185697,0.200,0.177,SEEKING,9.357
26.208,-1.343666,-1.355659,1.883948,-0.196323,-1.343666,-1.355659,2.000000,-0.183725,0.200,0.177,SEEKING,9.354
26.240,-1.338004,-1.356132,1.884501,-0.194731,-1.338004,-1.356132,2.000000,-0.181709,0.200,0.178,SEEKING,9.350
26.272,-1.332336,-1.356605,1.885053,-0.193106,-1.332336,-1.356605,2.000000,-0.179648,0.200,0.178,SEEKING,9.346
26.304,-1.326665,-1.357078,1.885602,-0.191444,-1.326665,-1.357078,2.000000,-0.177541,0.200,0.178,SEEKING,9.343
26.336,-1.320992,-1.357550,1.886146,-0.189745,-1.320992,-1.357550,2.000000,-0.175387,0.200,0.178,SEEKING,9.339
26.368,-1.315320,-1.358020,1.886684,-0.188006,-1.315320,-1.358020,2.000000,-0.173186,0.200,0.178,SEEKING,9.335
26.400,-1.309651,-1.358489,1.887215,-0.186223,-1.309651,-1.358489,2.000000,-0.170937,0.200,0.178,SEEKING,9.332
26.432,-1.303987,-1.358957,1.887737,-0.184396,-1.303987,-1.358957,2.000000,-0.168639,0.200,0.178,SEEKING,9.328
26.464,-1.298331,-1.359421,1.888250,-0.182521,-1.298331,-1.359421,2.000000,-0.166290,0.200,0.177,SEEKING,9.325
26.496,-1.292685,-1.359884,1.888753,-0.180597,-1.292685,-1.359884,2.000000,-0.163890,0.200,0.177,SEEKING,9.321
26.528,-1.287051,-1.360344,1.889244,-0.178620,-1.287051,-1.360344,2.000000,-0.161438,0.200,0.177,SEEKING,9.317
26.560,-1.281429,-1.360802,1.889724,-0.176590,-1.281429,-1.360802,2.000000,-0.158932,0.200,0.176,SEEKING,9.314
26.592,-1.275821,-1.361258,1.890192,-0.174507,-1.275821,-1.361258,2.000000,-0.156372,0.200,0.176,SEEKING,9.310
26.624,-1.270227,-1.361713,1.890648,-0.172370,-1.270227,-1.361713,2.000000,-0.153755,0.200,0.175,SEEKING,9.307
26.656,-1.264649,-1.362165,1.891092,-0.170177,-1.264649,-1.362165,2.000000,-0.151081,0.200,0.175,SEEKING,9.303
26.688,-1.259085,-1.362617,1.891525,-0.167928,-1.259085,-1.362617,2.000000,-0.148348,0.200,0.174,SEEKING,9.300
26.720,-1.253537,-1.363067,1.891947,-0.165623,-1.253537,-1.363067,2.000000,-0.145555,0.200,0.174,SEEKING,9.296
26.752,-1.248002,-1.363518,1.892359,-0.163260,-1.248002,-1.363518,2.000000,-0.142701,0.200,0.174,SEEKING,9.293
26.784,-1.242482,-1.363969,1.892761,-0.160839,-1.242482,-1.363969,2.000000,-0.139783,0.200,0.173,SEEKING,9.289
26.816,-1.236973,-1.364421,1.893155,-0.158359,-1.236973,-1.364421,2.000000,-0.136801,0.200,0.173,SEEKING,9.286
26.848,-1.231476,-1.364875,1.893541,-0.155820,-1.231476,-1.364875,2.000000,-0.133753,0.200,0.172,SEEKING,9.282
26.880,-1.225988,-1.365332,1.893922,-0.153221,-1.225988,-1.365332,2.000000,-0.130639,0.200,0.172,SEEKING,9.279
26.912,-1.220508,-1.365791,1.894298,-0.150563,-1.220508,-1.365791,2.000000,-0.127455,0.200,0.172,SEEKING,9.275
26.944,-1.215033,-1.366254,1.894671,-0.147846,-1.215033,-1.366254,2.000000,-0.124202,0.200,0.172,SEEKING,9.272
26.976,-1.209560,-1.366721,1.895042,-0.145072,-1.209560,-1.366721,2.000000,-0.120877,0.200,0.172,SEEKING,9.268
27.008,-1.204087,-1.367193,1.895412,-0.142244,-1.204087,-1.367193,2.000000,-0.117480,0.200,0.172,SEEKING,9.265
27.040,-1.198612,-1.367670,1.895785,-0.139362,-1.198612,-1.367670,2.000000,-0.114010,0.200,0.172,SEEKING,9.261
27.072,-1.193132,-1.368154,1.896159,-0.136428,-1.193132,-1.368154,2.000000,-0.110465,0.200,0.172,SEEKING,9.258
27.104,-1.187644,-1.368643,1.896538,-0.133445,-1.187644,-1.368643,2.000000,-0.106845,0.200,0.172,SEEKING,9.254
27.136,-1.182147,-1.369138,1.896922,-0.130413,-1.182147,-1.369138,2.000000,-0.103148,0.200,0.173,SEEKING,9.251
27.168,-1.176637,-1.369640,1.897313,-0.127334,-1.176637,-1.369640,2.000000,-0.099374,0.200,0.173,SEEKING,9.248
27.200,-1.171113,-1.370149,1.897710,-0.124209,-1.171113,-1.370149,2.000000,-0.095522,0.200,0.173,SEEKING,9.244
27.232,-1.165572,-1.370665,1.898116,-0.121039,-1.165572,-1.370665,2.000000,-0.091590,0.200,0.174,SEEKING,9.241
27.264,-1.160014,-1.371188,1.898530,-0.117824,-1.160014,-1.371188,2.000000,-0.087578,0.200,0.174,SEEKING,9.237
27.296,-1.154436,-1.371717,1.898953,-0.114566,-1.154436,-1.371717,2.000000,-0.083484,0.200,0.175,SEEKING,9.234
27.328,-1.148838,-1.372252,1.899385,-0.111263,-1.148838,-1.372252,2.000000,-0.079308,0.200,0.176,SEEKING,9.230
27.360,-1.143220,-1.372793,1.899826,-0.107915,-1.143220,-1.372793,2.000000,-0.075049,0.200,0.176,SEEKING,9.227
27.392,-1.137580,-1.373341,1.900275,-0.104521,-1.137580,-1.373341,2.000000,-0.070706,0.200,0.177,SEEKING,9.223
27.424,-1.131920,-1.373893,1.900731,-0.101081,-1.131920,-1.373893,2.000000,-0.066278,0.200,0.178,SEEKING,9.220
27.456,-1.126238,-1.374450,1.901194,-0.097592,-1.126238,-1.374450,2.000000,-0.061764,0.200,0.178,SEEKING,9.216
27.488,-1.120536,-1.375012,1.901662,-0.094054,-1.120536,-1.375012,2.000000,-0.057162,0.200,0.179,SEEKING,9.213
27.520,-1.114815,-1.375577,1.902135,-0.090462,-1.114815,-1.375577,2.000000,-0.052473,0.200,0.180,SEEKING,9.209
27.552,-1.109076,-1.376145,1.902611,-0.086816,-1.109076,-1.376145,2.000000,-0.047694,0.200,0.180,SEEKING,9.206
27.584,-1.103321,-1.376716,1.903089,-0.083111,-1.103321,-1.376716,2.000000,-0.042825,0.200,0.181,SEEKING,9.202
27.616,-1.097551,-1.377289,1.903566,-0.079347,-1.097551,-1.377289,2.000000,-0.037866,0.200,0.181,SEEKING,9.199
27.648,-1.091768,-1.377863,1.904042,-0.075518,-1.091768,-1.377863,2.000000,-0.032814,0.200,0.182,SEEKING,9.195
27.680,-1.085974,-1.378438,1.904515,-0.071622,-1.085974,-1.378438,2.000000,-0.027668,0.200,0.182,SEEKING,9.192
27.712,-1.080171,-1.379013,1.904984,-0.067656,-1.080171,-1.379013,2.000000,-0.022429,0.200,0.182,SEEKING,9.188
27.744,-1.074362,-1.379588,1.905446,-0.063616,-1.074362,-1.379588,2.000000,-0.017093,0.200,0.182,SEEKING,9.185
27.776,-1.068548,-1.380162,1.905901,-0.059499,-1.068548,-1.380162,2.000000,-0.011661,0.200,0.183,SEEKING,9.181
27.808,-1.062731,-1.380736,1.906348,-0.055302,-1.062731,-1.380736,2.000000,-0.006130,0.200,0.183,SEEKING,9.178
27.840,-1.056913,-1.381308,1.906785,-0.051021,-1.056913,-1.381308,2.000000,-0.000499,0.200,0.183,SEEKING,9.174
27.872,-1.051096,-1.381879,1.907212,-0.046653,-1.051096,-1.381879,2.000000,0.005233,0.200,0.183,SEEKING,9.170
27.904,-1.045282,-1.382448,1.907627,-0.042196,-1.045282,-1.382448,2.000000,0.011069,0.200,0.183,SEEKING,9.167
27.936,-1.039471,-1.383016,1.908032,-0.037645,-1.039471,-1.383016,2.000000,0.017010,0.200,0.182,SEEKING,9.163
27.968,-1.033664,-1.383582,1.908424,-0.033000,-1.033664,-1.383582,2.000000,0.023058,0.200,0.182,SEEKING,9.160
28.000,-1.027863,-1.384148,1.908805,-0.028257,-1.027863,-1.384148,2.000000,0.029216,0.200,0.182,SEEKING,9.156
28.032,-1.022066,-1.384712,1.909175,-0.023415,-1.022066,-1.384712,2.000000,0.035486,0.200,0.182,SEEKING,9.153
28.064,-1.016274,-1.385276,1.909533,-0.018471,-1.016274,-1.385276,2.000000,0.041868,0.200,0.182,SEEKING,9.149
28.096,-1.010487,-1.385839,1.909880,-0.013424,-1.010487,-1.385839,2.000000,0.048367,0.200,0.182,SEEKING,9.146
28.128,-1.004703,-1.386403,1.910218,-0.008273,-1.004703,-1.386403,2.000000,0.054983,0.200,0.182,SEEKING,9.142
28.160,-0.998922,-1.386967,1.910546,-0.003017,-0.998922,-1.386967,2.000000,0.061720,0.200,0.182,SEEKING,9.139
28.192,-0.993141,-1.387533,1.910867,0.002344,-0.993141,-1.387533,2.000000,0.068578,0.200,0.182,SEEKING,9.135
28.224,-0.987360,-1.388101,1.911180,0.007811,-0.987360,-1.388101,2.000000,0.075560,0.200,0.182,SEEKING,9.132
28.256,-0.981575,-1.388671,1.911488,0.013384,-0.981575,-1.388671,2.000000,0.082668,0.200,0.182,SEEKING,9.128
28.288,-0.975785,-1.389243,1.911792,0.019062,-0.975785,-1.389243,2.000000,0.089904,0.200,0.182,SEEKING,9.125
28.320,-0.969988,-1.389820,1.912094,0.024844,-0.969988,-1.389820,2.000000,0.097268,0.200,0.182,SEEKING,9.121
28.352,-0.964179,-1.390400,1.912394,0.030730,-0.964179,-1.390400,2.000000,0.104763,0.200,0.182,SEEKING,9.118
28.384,-0.958358,-1.390985,1.912695,0.036719,-0.958358,-1.390985,2.000000,0.112389,0.200,0.183,SEEKING,9.114
28.416,-0.952520,-1.391575,1.912997,0.042809,-0.952520,-1.391575,2.000000,0.120149,0.200,0.183,SEEKING,9.111
28.448,-0.946664,-1.392170,1.913303,0.048999,-0.946664,-1.392170,2.000000,0.128042,0.200,0.184,SEEKING,9.107
28.480,-0.940787,-1.392771,1.913614,0.055289,-0.940787,-1.392771,2.000000,0.136070,0.200,0.185,SEEKING,9.104
28.512,-0.934886,-1.393377,1.913931,0.061677,-0.934886,-1.393377,2.000000,0.144235,0.200,0.185,SEEKING,9.100
28.544,-0.928958,-1.393990,1.914254,0.068163,-0.928958,-1.393990,2.000000,0.152536,0.200,0.186,SEEKING,9.097
28.576,-0.923002,-1.394608,1.914586,0.074747,-0.923002,-1.394608,2.000000,0.160974,0.200,0.187,SEEKING,9.093
28.608,-0.917015,-1.395233,1.914926,0.081433,-0.917015,-1.395233,2.000000,0.169552,0.200,0.188,SEEKING,9.089
28.640,-0.910993,-1.395863,1.915275,0.088223,-0.910993,-1.395863,2.000000,0.178268,0.200,0.189,SEEKING,9.086
28.672,-0.904937,-1.396498,1.915633,0.095117,-0.904937,-1.396498,2.000000,0.187125,0.200,0.190,SEEKING,9.082
28.704,-0.898844,-1.397140,1.916001,0.102120,-0.898844,-1.397140,2.000000,0.196123,0.200,0.191,SEEKING,9.079
28.736,-0.892714,-1.397785,1.916377,0.109232,-0.892714,-1.397785,2.000000,0.205264,0.200,0.193,SEEKING,9.075
28.768,-0.886545,-1.398436,1.916762,0.116456,-0.886545,-1.398436,2.000000,0.214547,0.200,0.194,SEEKING,9.071
28.800,-0.880339,-1.399089,1.917154,0.123795,-0.880339,-1.399089,2.000000,0.223974,0.200,0.195,SEEKING,9.068
28.832,-0.874093,-1.399746,1.917554,0.131250,-0.874093,-1.399746,2.000000,0.233546,0.200,0.196,SEEKING,9.064
28.864,-0.867811,-1.400405,1.917959,0.138825,-0.867811,-1.400405,2.000000,0.243263,0.200,0.197,SEEKING,9.060
28.896,-0.861491,-1.401066,1.918369,0.146520,-0.861491,-1.401066,2.000000,0.253126,0.200,0.199,SEEKING,9.057
28.928,-0.855137,-1.401727,1.918782,0.154340,-0.855137,-1.401727,2.000000,0.263134,0.200,0.200,SEEKING,9.053
28.960,-0.848748,-1.402388,1.919196,0.162285,-0.848748,-1.402388,2.000000,0.273289,0.200,0.201,SEEKING,9.049
28.992,-0.842328,-1.403048,1.919611,0.170358,-0.842328,-1.403048,2.000000,0.283590,0.200,0.202,SEEKING,9.045
29.024,-0.835878,-1.403705,1.920024,0.178561,-0.835878,-1.403705,2.000000,0.294038,0.200,0.203,SEEKING,9.041
29.056,-0.829400,-1.404360,1.920435,0.186895,-0.829400,-1.404360,2.000000,0.304632,0.200,0.204,SEEKING,9.038
29.088,-0.822896,-1.405011,1.920842,0.195363,-0.822896,-1.405011,2.000000,0.315371,0.200,0.204,SEEKING,9.034
29.120,-0.816370,-1.405657,1.921242,0.203965,-0.816370,-1.405657,2.000000,0.326256,0.200,0.205,SEEKING,9.030
29.152,-0.809824,-1.406298,1.921636,0.212702,-0.809824,-1.406298,2.000000,0.337286,0.200,0.206,SEEKING,9.026
29.184,-0.803259,-1.406932,1.922022,0.221577,-0.803259,-1.406932,2.000000,0.348460,0.200,0.206,SEEKING,9.022
29.216,-0.796677,-1.407560,1.922399,0.230593,-0.796677,-1.407560,2.000000,0.359778,0.200,0.207,SEEKING,9.018
29.248,-0.790081,-1.408180,1.922767,0.239754,-0.790081,-1.408180,2.000000,0.371239,0.200,0.207,SEEKING,9.014
29.280,-0.783470,-1.408792,1.923123,0.249061,-0.783470,-1.408792,2.000000,0.382843,0.200,0.207,SEEKING,9.010
29.312,-0.776848,-1.409396,1.923469,0.258519,-0.776848,-1.409396,2.000000,0.394589,0.200,0.208,SEEKING,9.006
29.344,-0.770213,-1.409991,1.923803,0.268129,-0.770213,-1.409991,2.000000,0.406476,0.200,0.208,SEEKING,9.002
29.376,-0.763567,-1.410576,1.924126,0.277894,-0.763567,-1.410576,2.000000,0.418504,0.200,0.209,SEEKING,8.998
29.408,-0.756910,-1.411152,1.924438,0.287814,-0.756910,-1.411152,2.000000,0.430672,0.200,0.209,SEEKING,8.994
29.440,-0.750242,-1.411719,1.924740,0.297893,-0.750242,-1.411719,2.000000,0.442980,0.200,0.209,SEEKING,8.990
29.472,-0.743563,-1.412275,1.925031,0.308129,-0.743563,-1.412275,2.000000,0.455425,0.200,0.210,SEEKING,8.986
29.504,-0.736871,-1.412822,1.925312,0.318526,-0.736871,-1.412822,2.000000,0.468006,0.200,0.210,SEEKING,8.982
29.536,-0.730166,-1.413359,1.925585,0.329082,-0.730166,-1.413359,2.000000,0.480723,0.200,0.210,SEEKING,8.978
29.568,-0.723447,-1.413886,1.925850,0.339798,-0.723447,-1.413886,2.000000,0.493572,0.200,0.211,SEEKING,8.974
29.600,-0.716711,-1.414403,1.926109,0.350674,-0.716711,-1.414403,2.000000,0.506553,0.200,0.211,SEEKING,8.970
29.632,-0.709956,-1.414911,1.926363,0.361709,-0.709956,-1.414911,2.000000,0.519661,0.200,0.212,SEEKING,8.966
29.664,-0.703182,-1.415408,1.926613,0.372902,-0.703182,-1.415408,2.000000,0.532895,0.200,0.212,SEEKING,8.962
29.696,-0.696384,-1.415897,1.926861,0.384252,-0.696384,-1.415897,2.000000,0.546252,0.200,0.213,SEEKING,8.958
29.728,-0.689562,-1.416376,1.927108,0.395757,-0.689562,-1.416376,2.000000,0.559726,0.200,0.214,SEEKING,8.954
29.760,-0.682713,-1.416845,1.927356,0.407415,-0.682713,-1.416845,2.000000,0.573315,0.200,0.215,SEEKING,8.950
29.792,-0.675834,-1.417305,1.927606,0.419224,-0.675834,-1.417305,2.000000,0.587013,0.200,0.216,SEEKING,8.946
29.824,-0.668923,-1.417756,1.927859,0.431181,-0.668923,-1.417756,2.000000,0.600817,0.200,0.216,SEEKING,8.941
29.856,-0.661977,-1.418196,1.928117,0.443283,-0.661977,-1.418196,2.000000,0.614720,0.200,0.218,SEEKING,8.937
29.888,-0.654996,-1.418627,1.928381,0.455528,-0.654996,-1.418627,2.000000,0.628718,0.200,0.219,SEEKING,8.933
29.920,-0.647975,-1.419048,1.928652,0.467911,-0.647975,-1.419048,2.000000,0.642804,0.200,0.220,SEEKING,8.929
29.952,-0.640915,-1.419459,1.928931,0.480431,-0.640915,-1.419459,2.000000,0.656972,0.200,0.221,SEEKING,8.924
29.984,-0.633814,-1.419859,1.929218,0.493083,-0.633814,-1.419859,2.000000,0.671217,0.200,0.222,SEEKING,8.920
30.016,-0.626669,-1.420248,1.929514,0.505866,-0.626669,-1.420248,2.000000,0.685530,0.200,0.224,SEEKING,8.916
30.048,-0.619482,-1.420625,1.929818,0.518776,-0.619482,-1.420625,2.000000,0.699906,0.200,0.225,SEEKING,8.911
30.080,-0.612251,-1.420990,1.930132,0.531812,-0.612251,-1.420990,2.000000,0.714335,0.200,0.226,SEEKING,8.907
30.112,-0.604976,-1.421341,1.930454,0.544971,-0.604976,-1.421341,2.000000,0.728812,0.200,0.228,SEEKING,8.902
30.144,-0.597657,-1.421679,1.930784,0.558251,-0.597657,-1.421679,2.000000,0.743327,0.200,0.229,SEEKING,8.898
30.176,-0.590296,-1.422003,1.931121,0.571651,-0.590296,-1.422003,2.000000,0.757873,0.200,0.230,SEEKING,8.893
30.208,-0.582894,-1.422311,1.931465,0.585171,-0.582894,-1.422311,2.000000,0.772441,0.200,0.232,SEEKING,8.889
30.240,-0.575452,-1.422603,1.931813,0.598808,-0.575452,-1.422603,2.000000,0.787022,0.200,0.233,SEEKING,8.884
30.272,-0.567972,-1.422878,1.932166,0.612562,-0.567972,-1.422878,2.000000,0.801607,0.200,0.234,SEEKING,8.879
30.304,-0.560457,-1.423135,1.932521,0.626433,-0.560457,-1.423135,2.000000,0.816186,0.200,0.235,SEEKING,8.875
30.336,-0.552909,-1.423373,1.932877,0.640419,-0.552909,-1.423373,2.000000,0.830749,0.200,0.236,SEEKING,8.870
30.368,-0.545331,-1.423591,1.933232,0.654520,-0.545331,-1.423591,2.000000,0.845288,0.200,0.237,SEEKING,8.865
30.400,-0.537727,-1.423789,1.933586,0.668734,-0.537727,-1.423789,2.000000,0.859791,0.200,0.238,SEEKING,8.860
30.432,-0.530100,-1.423966,1.933937,0.683061,-0.530100,-1.423966,2.000000,0.874249,0.200,0.239,SEEKING,8.856
30.464,-0.522453,-1.424121,1.934283,0.697497,-0.522453,-1.424121,2.000000,0.888651,0.200,0.239,SEEKING,8.851
30.496,-0.514790,-1.424254,1.934624,0.712041,-0.514790,-1.424254,2.000000,0.902987,0.200,0.240,SEEKING,8.846
30.528,-0.507115,-1.424364,1.934958,0.726690,-0.507115,-1.424364,2.000000,0.917246,0.200,0.240,SEEKING,8.841
30.560,-0.499430,-1.424449,1.935284,0.741431,-0.499430,-1.424449,2.000000,0.931418,0.200,0.240,SEEKING,8.836
30.592,-0.491739,-1.424507,1.935601,0.756248,-0.491739,-1.424507,2.000000,0.945491,0.200,0.240,SEEKING,8.831
30.624,-0.484043,-1.424538,1.935908,0.771127,-0.484043,-1.424538,2.000000,0.959455,0.200,0.241,SEEKING,8.826
30.656,-0.476344,-1.424538,1.936206,0.786051,-0.476344,-1.424538,2.000000,0.973301,0.200,0.241,SEEKING,8.821
30.688,-0.468646,-1.424508,1.936494,0.801007,-0.468646,-1.424508,2.000000,0.987016,0.200,0.241,SEEKING,8.816
30.720,-0.460949,-1.424445,1.936771,0.815977,-0.460949,-1.424445,2.000000,1.000592,0.200,0.241,SEEKING,8.811
30.752,-0.453255,-1.424348,1.937037,0.830947,-0.453255,-1.424348,2.000000,1.014018,0.200,0.241,SEEKING,8.806
30.784,-0.445565,-1.424215,1.937294,0.845903,-0.445565,-1.424215,2.000000,1.027284,0.200,0.240,SEEKING,8.801
30.816,-0.437879,-1.424046,1.937541,0.860829,-0.437879,-1.424046,2.000000,1.040382,0.200,0.240,SEEKING,8.796
30.848,-0.430199,-1.423839,1.937779,0.875711,-0.430199,-1.423839,2.000000,1.053301,0.200,0.240,SEEKING,8.791
