time,x,y,z,yaw,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_speed,current_speed,mode,distance_to_target
10.592,-3.611588,-1.301045,2.306865,0.000000,-3.611588,-1.301045,2.000000,0.000000,0.000,0.000,FORWARD,11.026
10.624,-3.611588,-1.301044,2.298181,0.000000,-3.611588,-1.301044,2.000000,0.000000,0.000,0.000,FORWARD,11.026
10.656,-3.611587,-1.301044,2.289431,0.000000,-3.611587,-1.301044,2.000000,0.000000,0.000,0.000,FORWARD,11.026
10.688,-3.611587,-1.301044,2.280616,0.000000,-3.611587,-1.301044,2.000000,0.000000,0.000,0.000,FORWARD,11.026
10.720,-3.611586,-1.301044,2.271736,0.000000,-3.611586,-1.301044,2.000000,0.000000,0.000,0.000,FORWARD,11.026
10.752,-3.611586,-1.301044,2.262791,0.000000,-3.611586,-1.301044,2.000000,0.000000,0.000,0.000,FORWARD,11.026
10.784,-3.611586,-1.301044,2.253781,-0.000000,-3.611586,-1.301044,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
10.816,-3.611585,-1.301044,2.244707,-0.000000,-3.611585,-1.301044,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
10.848,-3.611585,-1.301044,2.235569,-0.000000,-3.611585,-1.301044,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
10.880,-3.611585,-1.301044,2.226368,-0.000000,-3.611585,-1.301044,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
10.912,-3.611584,-1.301044,2.217103,-0.000000,-3.611584,-1.301044,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
10.944,-3.611584,-1.301044,2.207776,-0.000000,-3.611584,-1.301044,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
10.976,-3.611583,-1.301044,2.198385,-0.000000,-3.611583,-1.301044,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
11.008,-3.611583,-1.301044,2.188933,-0.000000,-3.611583,-1.301044,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
11.040,-3.611582,-1.301044,2.179418,-0.000000,-3.611582,-1.301044,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
11.072,-3.611582,-1.301044,2.169842,-0.000000,-3.611582,-1.301044,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
11.104,-3.611581,-1.301043,2.160204,-0.000000,-3.611581,-1.301043,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
11.136,-3.611581,-1.301043,2.150506,-0.000000,-3.611581,-1.301043,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
11.168,-3.611580,-1.301043,2.140746,-0.000000,-3.611580,-1.301043,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
11.200,-3.611579,-1.301043,2.130926,-0.000000,-3.611579,-1.301043,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
11.232,-3.611579,-1.301042,2.121046,-0.000000,-3.611579,-1.301042,2.000000,-0.000000,0.000,0.000,FORWARD,11.026
